pid,year,provcd,age_,age2,gen,mar,rural,medsure_dum,edu,educ,wage,lnwage,inc1,job
410736104,2022,11,34,1156,1,1,1,1,3,12,70000,11.156265,65000,1
530219102,2022,53,47,2209,1,1,1,1,2,9,90000,11.407576,59472,1
370327103,2022,51,24,576,0,0,1,1,5,16,72700,11.194111,90130,1
530277103,2022,53,32,1024,1,1,1,1,5,16,84000,11.338584,68333.336,1
370487103,2022,37,27,729,1,1,0,1,4,15,55400,10.922353,40666.668,1
210181105,2022,21,28,784,0,1,1,1,5,16,20000,9.9035378,27100,0
370544103,2022,37,35,1225,1,1,1,1,4,15,60000,11.002116,23750,1
411459103,2022,31,43,1849,0,1,1,1,1,6,2233,7.7115488,23343.334,1
370788102,2022,37,29,841,0,1,1,1,5,16,66300,11.10196,66666.664,1
610244103,2022,61,28,784,0,1,1,1,4,15,60000,11.002116,37000,1
571868601,2022,65,31,961,1,1,1,1,2,9,56000,10.933125,66666.664,1
620097106,2022,65,32,1024,0,1,1,0,4,15,45000,10.71444,40000,1
620173105,2022,61,26,676,1,0,0,1,5,16,150000,11.918397,250000,1
620558103,2022,62,31,961,1,0,1,1,1,6,64800,11.079077,62000,1
620651103,2022,62,49,2401,1,0,1,1,0,0,15000,9.6158724,15750,1
410816103,2022,41,29,841,0,0,1,1,3,12,28800,10.268166,28800,1
620830104,2022,62,27,729,1,1,1,1,3,12,95000,11.461642,175000,1
430547204,2022,43,47,2209,1,1,0,1,2,9,8000,8.9873219,4500,1
430599103,2022,44,26,676,1,0,1,0,4,15,90000,11.407576,90000,1
620929105,2022,44,25,625,1,1,1,1,5,16,100000,11.512936,105000,1
430717103,2022,43,24,576,1,0,1,1,3,12,35000,10.463132,156000,1
621482106,2022,62,41,1681,1,1,1,1,1,6,20000,9.9035378,12500,1
440261108,2022,44,25,625,0,1,1,0,5,16,24000,10.085851,33333.332,1
572850603,2022,62,29,841,1,1,1,1,2,9,72000,11.184435,14000,1
573150651,2022,44,37,1369,0,1,0,1,4,15,8300,9.0241308,66666.664,1
573186651,2022,44,32,1024,1,1,1,1,4,15,120000,11.695255,40000,1
621699101,2022,11,30,900,1,1,0,1,6,19,175000,12.072547,150000,1
441112103,2022,44,30,900,0,1,1,1,5,16,48100,10.781058,25038.75,1
330187104,2022,33,31,961,1,1,1,1,5,16,280000,12.542548,150000,1
410426103,2022,41,34,1156,1,1,1,1,4,15,40000,10.59666,20200,0
430381103,2022,44,45,2025,1,0,1,1,3,12,120000,11.695255,200000,1
441729107,2022,44,27,729,0,1,1,1,3,12,0,0,15175,1
450093103,2022,45,29,841,1,0,1,1,2,9,5000,8.5173931,20000,0
440757103,2022,44,29,841,0,1,1,1,3,12,28000,10.239996,25250,1
130835103,2022,11,27,729,0,1,1,1,5,16,170000,12.04356,302650,1
441646105,2022,44,27,729,0,1,1,0,1,6,24000,10.085851,15000,1
441745105,2022,44,26,676,1,0,1,1,5,16,106400,11.57497,120000,1
411486103,2022,41,33,1089,1,1,1,1,5,16,60000,11.002116,125000,1
450195105,2022,44,22,484,1,0,0,1,4,15,68000,11.127277,145000,1
450199104,2022,11,30,900,0,0,1,1,6,19,105000,11.561726,122300,1
140659106,2022,14,28,784,0,0,1,1,4,15,60000,11.002116,60000,1
520202105,2022,33,23,529,0,0,1,0,4,15,60000,11.002116,60000,1
520289103,2022,44,31,961,1,0,1,1,4,15,60000,11.002116,60000,1
500176103,2022,44,29,841,1,0,1,1,3,12,60000,11.002116,120000,1
500184104,2022,50,32,1024,1,1,1,0,2,9,138000,11.835016,24000,1
110051104,2022,11,36,1296,0,1,1,1,3,12,110000,11.608245,126666.66,1
510181103,2022,51,23,529,0,1,1,0,4,15,23600,10.069044,30000,1
210164104,2022,21,30,900,0,1,1,1,4,15,32000,10.373523,16666.666,1
520148104,2022,44,24,576,1,0,1,1,4,15,120000,11.695255,160000,1
210819103,2022,21,25,625,1,0,1,0,4,15,100000,11.512936,120000,1
530283103,2022,53,24,576,1,0,1,1,4,15,100000,11.512936,102000,1
620803103,2022,62,33,1089,1,1,1,1,5,16,140000,11.849405,60000,1
578297651,2022,62,31,961,1,1,1,1,2,9,40000,10.59666,33333.332,1
220022103,2022,11,30,900,1,0,1,0,2,9,50000,10.819798,175000,1
220049101,2022,22,52,2704,0,1,1,1,2,9,2300,7.7410989,10480,1
621280104,2022,62,32,1024,0,1,1,1,5,16,150000,11.918397,140000,1
578840651,2022,62,29,841,1,1,1,1,2,9,122000,11.711784,20000,1
621754103,2022,62,32,1024,0,1,0,1,5,16,60000,11.002116,50000,1
510843105,2022,51,25,625,1,0,1,1,5,16,97500,11.487617,110000,1
621276103,2022,62,46,2116,1,1,1,1,4,15,50000,10.819798,14014,1
120026103,2022,44,25,625,1,0,1,1,5,16,120000,11.695255,120000,1
140070103,2022,14,31,961,0,1,1,1,3,12,45000,10.71444,23333.334,1
621456104,2022,62,26,676,0,0,1,1,5,16,43200,10.673619,42000,1
130016103,2022,13,37,1369,1,1,1,1,1,6,60000,11.002116,14160,1
130311106,2022,13,35,1225,0,1,0,1,5,16,46000,10.736419,22500,1
130541501,2022,13,32,1024,0,1,1,1,3,12,6000,8.6996813,15000,0
130769102,2022,13,26,676,1,1,0,1,6,19,84000,11.338584,60000,1
620982108,2022,61,29,841,1,0,1,1,5,16,130000,11.775297,230000,0
140391104,2022,14,32,1024,1,1,1,1,6,19,80000,11.289794,67000,1
340348104,2022,34,28,784,0,0,1,1,5,16,290000,12.57764,220000,1
130095104,2022,13,32,1024,0,0,1,1,5,16,45000,10.71444,45000,1
350093431,2022,33,32,1024,0,1,1,1,2,9,35000,10.463132,25045,1
130152103,2022,13,35,1225,1,1,1,1,4,15,87900,11.383966,63950,1
620446108,2022,63,26,676,0,0,1,1,4,15,48000,10.778977,48000,1
360315103,2022,44,27,729,1,0,1,1,4,15,80000,11.289794,80000,1
360328103,2022,36,28,784,0,1,1,1,2,9,20000,9.9035378,9000,1
410486103,2022,41,33,1089,0,0,1,0,3,12,50000,10.819798,25000,1
370130103,2022,37,36,1296,1,1,1,0,5,16,200000,12.206078,50000,1
210318102,2022,44,25,625,1,0,1,1,5,16,143000,11.870607,216000,1
210613102,2022,21,36,1296,0,0,1,1,3,12,25000,10.126671,35000,1
140231105,2022,44,23,529,1,0,1,1,4,15,90000,11.407576,100000,1
210918105,2022,21,29,841,0,1,1,1,5,16,42000,10.645449,40040,1
410761103,2022,41,27,729,1,1,1,1,4,15,91600,11.425198,17500,1
211930103,2022,21,30,900,1,1,1,1,4,15,230000,12.345839,125000,1
411038104,2022,41,63,3969,1,1,1,0,3,12,50000,10.819798,51440,1
411152106,2022,41,20,400,1,0,1,1,3,12,10000,9.2104406,19400,1
411496104,2022,41,30,900,1,1,1,1,3,12,96000,11.472114,27500,1
230632103,2022,32,30,900,1,0,1,1,6,19,220000,12.301388,223000,1
440245103,2022,44,38,1444,0,1,1,1,3,12,37100,10.521399,17740,1
586323431,2022,41,39,1521,1,1,1,1,2,9,59000,10.98531,15000,1
310006103,2022,31,36,1296,0,1,0,1,5,16,95000,11.461642,43333.332,1
440876104,2022,44,32,1024,0,1,1,1,4,15,50000,10.819798,38666.668,1
441290103,2022,44,33,1089,0,1,0,1,5,16,55400,10.922353,40000,1
441650105,2022,44,27,729,0,0,1,1,4,15,60000,11.002116,60000,1
230445103,2022,23,23,529,1,0,0,0,4,15,19000,9.8522472,24000,1
230446103,2022,23,28,784,0,0,0,1,5,16,75000,11.225257,80000,1
450154103,2022,44,24,576,1,0,1,1,2,9,20000,9.9035378,20000,1
500141103,2022,50,28,784,1,1,1,1,1,6,5000,8.5173931,5000,1
320309104,2022,32,24,576,1,0,1,1,5,16,176000,12.078245,178000,1
510953103,2022,51,27,729,0,0,1,1,5,16,80000,11.289794,80000,1
340364103,2022,33,43,1849,1,1,0,1,4,15,200000,12.206078,75000,1
520297104,2022,52,31,961,0,1,1,1,5,16,75000,11.225257,35933.332,1
350131105,2022,35,29,841,1,0,1,1,3,12,67000,11.112463,67000,1
360077103,2022,36,22,484,1,0,1,1,3,12,85000,11.350418,85000,1
520457103,2022,33,23,529,1,0,1,0,3,12,50000,10.819798,50000,1
520559102,2022,52,28,784,1,1,1,0,5,16,118000,11.678449,180000,1
530043103,2022,53,26,676,1,0,1,1,5,16,100000,11.512936,100000,1
370154103,2022,37,27,729,1,0,1,1,5,16,50000,10.819798,100400,1
610051102,2022,61,43,1849,1,1,1,1,1,6,42000,10.645449,16175,1
610210104,2022,61,32,1024,1,1,1,1,2,9,130000,11.775297,32500,1
370662103,2022,37,27,729,1,0,1,1,2,9,26000,10.165891,26000,1
320226103,2022,44,31,961,1,1,0,1,6,19,280000,12.542548,240000,1
590026651,2022,62,30,900,0,1,0,1,3,12,34800,10.457401,50000,1
620329101,2022,62,58,3364,1,0,1,1,1,6,40000,10.59666,40360,1
620506103,2022,64,28,784,0,1,0,1,5,16,92000,11.429555,76210,1
590429701,2022,34,32,1024,0,1,1,1,6,19,120000,11.695255,125000,1
620881101,2022,62,30,900,0,1,0,1,5,16,120000,11.695255,76000,1
360199104,2022,33,26,676,0,0,1,1,5,16,120000,11.695255,120000,1
360340106,2022,36,24,576,0,0,1,0,5,16,85000,11.350418,50000,1
370023104,2022,37,24,576,1,0,0,1,4,15,70000,11.156265,70000,1
621640104,2022,62,28,784,0,1,1,1,3,12,50000,10.819798,20000,1
621670103,2022,44,33,1089,1,0,1,1,5,16,268000,12.498746,348000,1
621848104,2022,62,26,676,0,1,1,0,3,12,60000,11.002116,60000,1
370496104,2022,37,24,576,0,0,0,1,5,16,78700,11.273411,83700,1
370523103,2022,32,23,529,1,0,1,1,4,15,70000,11.156265,205000,1
370527103,2022,37,26,676,1,0,1,1,2,9,38000,10.545368,40000,1
370542103,2022,37,27,729,0,1,1,1,5,16,60000,11.002116,60000,1
370587104,2022,37,45,2025,0,1,0,1,5,16,70000,11.156265,41250,1
410147102,2022,41,49,2401,0,0,1,1,1,6,30000,10.308986,30600,1
440404101,2022,44,58,3364,0,1,1,1,2,9,38400,10.555839,40000,1
440524103,2022,44,23,529,1,0,1,1,2,9,16000,9.6804066,70000,1
430397105,2022,43,49,2401,1,1,0,1,1,6,100000,11.512936,31250,1
441194103,2022,44,32,1024,0,1,1,1,7,22,500000,13.122365,500000,1
140237103,2022,14,31,961,1,1,1,1,2,9,16000,9.6804066,11250,1
441645108,2022,44,21,441,1,0,1,1,4,15,80000,11.289794,80000,1
441838105,2022,44,23,529,1,0,1,0,1,6,50000,10.819798,50000,1
140838104,2022,51,29,841,1,0,0,1,5,16,250000,12.42922,250000,1
430245104,2022,44,41,1681,1,0,1,0,2,9,81950,11.313877,75000,1
430416102,2022,44,51,2601,0,1,1,1,1,6,50000,10.819798,50000,1
621457103,2022,62,29,841,1,0,1,1,4,15,70000,11.156265,120000,1
440570104,2022,44,38,1444,1,1,1,1,2,9,60000,11.002116,55000,1
440572103,2022,44,36,1296,1,1,1,1,2,9,44300,10.698763,40000,1
510319101,2022,31,57,3249,0,1,1,0,1,6,50000,10.819798,60000,1
620429103,2022,62,38,1444,1,1,1,1,1,6,30000,10.308986,50000,1
510667103,2022,52,29,841,0,1,1,1,3,12,30000,10.308986,69400,0
520036103,2022,51,24,576,1,0,1,0,4,15,6500,8.7797117,18500,0
520095105,2022,44,28,784,1,0,1,1,5,16,55000,10.915107,66000,1
210465103,2022,21,29,841,1,1,1,1,2,9,30000,10.308986,17333.334,1
210747104,2022,32,31,961,1,0,1,0,3,12,15000,9.6158724,70000,1
450154104,2022,44,22,484,0,0,1,1,3,12,60000,11.002116,100000,1
450199103,2022,45,25,625,1,0,1,1,4,15,16000,9.6804066,21008,1
450220105,2022,44,27,729,0,0,1,1,3,12,81600,11.309597,81600,1
450260103,2022,44,23,529,1,0,1,1,4,15,30500,10.325515,34450,0
211572102,2022,21,28,784,0,1,1,0,5,16,280000,12.542548,680000,1
596143601,2022,21,31,961,1,1,1,1,3,12,45000,10.71444,23000,1
211789103,2022,21,34,1156,0,0,1,1,2,9,48000,10.778977,30000,1
610060104,2022,61,27,729,0,1,1,1,2,9,0,0,2500,0
597031701,2022,52,32,1024,1,1,1,1,5,16,56400,10.940242,40000,1
520143102,2022,52,23,529,0,1,1,1,0,0,72000,11.184435,36250,1
520191104,2022,52,21,441,1,0,1,0,2,9,56400,10.940242,35000,0
520209104,2022,44,24,576,1,1,1,1,2,9,52000,10.859018,52000,1
620150106,2022,11,39,1521,1,1,1,0,4,15,60000,11.002116,65000,1
620316104,2022,62,29,841,1,1,1,1,2,9,8250,9.0180893,9000,1
350196105,2022,35,31,961,1,0,1,0,4,15,73300,11.20233,65000,1
597987651,2022,62,29,841,1,1,1,1,2,9,40000,10.59666,10000,1
410241104,2022,41,25,625,0,1,1,1,2,9,100000,11.512936,40000,0
450144102,2022,44,52,2704,0,1,1,1,1,6,45000,10.71444,45000,1
621754104,2022,62,30,900,0,1,1,1,5,16,18000,9.7981825,30000,1
312057105,2022,31,39,1521,1,1,0,1,5,16,110000,11.608245,55000,1
350127101,2022,35,60,3600,0,0,1,1,1,6,2000,7.6014023,13500,1
130201101,2022,61,31,961,1,0,1,1,6,19,190000,12.154784,150050,1
340077105,2022,34,27,729,0,0,1,1,4,15,36000,10.491302,126000,1
340161103,2022,34,28,784,0,0,1,1,3,12,56000,10.933125,100000,1
230251103,2022,23,36,1296,1,1,0,1,5,16,130000,11.775297,43333.332,1
360270103,2022,36,24,576,0,0,1,1,4,15,100000,11.512936,100000,1
370092103,2022,37,34,1156,1,0,1,1,3,12,70000,11.156265,120000,1
370125105,2022,37,31,961,1,0,1,1,5,16,200000,12.206078,200000,1
140481601,2022,14,35,1225,0,0,0,1,4,15,72300,11.188593,30000,1
220094103,2022,22,20,400,1,0,1,0,3,12,10000,9.2104406,20000,1
370709104,2022,37,33,1089,0,1,1,1,4,15,36000,10.491302,23500,1
410232104,2022,41,32,1024,1,1,1,1,6,19,100000,11.512936,100000,1
410325103,2022,41,37,1369,1,1,0,1,2,9,60000,11.002116,23333.334,1
602054431,2022,41,38,1444,1,1,1,0,3,12,70000,11.156265,50000,1
410919107,2022,44,21,441,1,0,1,0,2,9,60000,11.002116,60000,1
410927104,2022,41,20,400,1,0,1,1,2,9,35000,10.463132,32000,0
410934431,2022,41,34,1156,0,1,1,1,1,6,50000,10.819798,16666.666,1
410993431,2022,33,31,961,0,1,1,1,2,9,80000,11.289794,90000,1
340318104,2022,34,39,1521,0,0,1,1,2,9,82000,11.314487,82500,1
602636651,2022,21,32,1024,0,1,0,1,5,16,50400,10.827766,156000,1
130216102,2022,13,26,676,0,1,1,1,5,16,45000,10.71444,50000,1
411354104,2022,41,28,784,1,0,1,1,5,16,90000,11.407576,90000,1
411421104,2022,41,21,441,1,0,1,1,2,9,11000,9.3057413,30000,1
210611103,2022,21,34,1156,1,0,1,1,2,9,107000,11.580593,267800,1
211412103,2022,21,24,576,1,0,1,1,2,9,76500,11.245059,76502,1
140231104,2022,14,26,676,0,0,1,1,4,15,87000,11.373675,20000,1
211438104,2022,21,26,676,1,0,1,0,4,15,35000,10.463132,48000,1
211521103,2022,21,24,576,1,0,0,0,4,15,47500,10.768506,180000,1
211009103,2022,11,38,1444,0,0,1,1,5,16,350000,12.765692,500000,1
440419102,2022,44,29,841,1,0,1,1,1,6,72000,11.184435,90000,1
440421105,2022,44,32,1024,1,1,1,1,4,15,250000,12.42922,87500,1
440758106,2022,44,34,1156,0,1,1,1,4,15,130000,11.775297,31571.428,1
440759501,2022,44,31,961,0,1,1,1,5,16,90000,11.407576,17142.857,1
330174105,2022,33,22,484,0,0,1,1,3,12,60000,11.002116,60000,1
230590102,2022,32,26,676,0,1,1,1,5,16,108000,11.589896,117500,0
210667103,2022,21,23,529,0,0,1,0,4,15,45000,10.71444,36000,1
500187107,2022,50,27,729,0,0,1,1,4,15,48700,10.793455,44350,1
510621104,2022,51,30,900,1,0,1,1,5,16,130000,11.775297,131588,1
220116103,2022,13,30,900,0,1,0,1,4,15,40000,10.59666,60000,0
607362701,2022,44,47,2209,1,1,1,1,3,12,185000,12.128117,33333.332,1
230409102,2022,33,56,3136,1,1,1,1,2,9,80000,11.289794,112400,1
610063113,2022,53,27,729,1,0,0,1,5,16,100000,11.512936,100000,1
230609106,2022,23,48,2304,1,1,1,1,2,9,60000,11.002116,32500,1
610118103,2022,61,46,2116,1,1,1,1,4,15,60000,11.002116,40000,1
607967601,2022,62,31,961,1,1,1,1,3,12,30000,10.308986,5200,1
340075533,2022,34,43,1849,0,1,1,1,2,9,40000,10.59666,30000,1
340165103,2022,34,34,1156,0,1,1,1,4,15,68000,11.127277,50000,1
360038103,2022,36,25,625,1,0,1,0,4,15,60000,11.002116,65000,1
360316103,2022,36,25,625,0,0,1,1,3,12,52400,10.866681,52400,1
621163101,2022,62,46,2116,0,1,0,1,2,9,28000,10.239996,16550,1
621634104,2022,62,34,1156,0,1,0,1,5,16,50000,10.819798,45000,1
370483103,2022,37,38,1444,0,1,0,1,5,16,90000,11.407576,45000,1
621665431,2022,62,38,1444,0,1,1,1,5,16,96000,11.472114,56600,1
410177103,2022,41,43,1849,1,1,1,1,0,0,37500,10.532123,7142.8569,1
320143101,2022,32,30,900,0,1,1,1,5,16,43000,10.668979,44000,1
320190105,2022,32,31,961,0,1,0,1,5,16,47080,10.759624,28000,1
320191102,2022,32,47,2209,1,0,0,1,4,15,169000,12.03766,100000,1
610006102,2022,61,64,4096,1,1,1,1,2,9,15000,9.6158724,8550,0
610014101,2022,61,64,4096,1,1,1,0,2,9,20000,9.9035378,8766.667,1
610021101,2022,61,59,3481,0,1,1,1,3,12,14000,9.5468836,33333.332,1
610023101,2022,61,56,3136,0,1,1,1,1,6,18000,9.7981825,23633.334,1
610027102,2022,44,51,2601,1,1,1,1,2,9,71500,11.177466,27537.5,1
610029102,2022,61,52,2704,0,1,1,1,0,0,5940,8.6896324,2080,1
610054103,2022,61,58,3364,1,1,0,1,4,15,70000,11.156265,42575,1
610057106,2022,61,31,961,0,1,1,0,5,16,55000,10.915107,18725,1
610061102,2022,61,46,2116,1,1,1,1,2,9,15000,9.6158724,16983.334,1
610063105,2022,61,50,2500,1,1,1,1,2,9,30000,10.308986,32650,1
610080102,2022,61,50,2500,1,1,1,1,1,6,10000,9.2104406,20000,1
610082102,2022,61,52,2704,1,1,1,1,2,9,30000,10.308986,35740,1
610089102,2022,61,48,2304,0,1,1,1,1,6,21600,9.9804945,10436,1
610090101,2022,33,44,1936,1,1,1,0,2,9,42000,10.645449,20000,1
610091101,2022,61,60,3600,1,1,1,1,3,12,24000,10.085851,17866.666,1
610098101,2022,61,51,2601,1,1,1,1,0,0,28800,10.268166,15130,1
610108101,2022,61,58,3364,1,1,1,0,1,6,24000,10.085851,13333.333,1
610119103,2022,61,39,1521,0,1,1,1,3,12,45000,10.71444,32782.5,1
610121102,2022,61,58,3364,0,1,1,0,3,12,17350,9.761405,12500,1
610134104,2022,61,44,1936,1,1,1,1,4,15,70000,11.156265,32900,1
610139104,2022,61,49,2401,0,1,1,1,2,9,40000,10.59666,20000,1
610140101,2022,61,46,2116,0,1,1,1,2,9,22000,9.9988432,34200,1
610143104,2022,61,32,1024,0,1,1,1,3,12,43200,10.673619,10266.667,1
610147101,2022,61,57,3249,1,1,1,1,2,9,18500,9.8255796,20000,1
610159103,2022,61,44,1936,0,1,0,1,4,15,135000,11.813038,52000,1
610163104,2022,61,42,1764,0,1,1,1,2,9,42000,10.645449,105000,1
610167103,2022,61,56,3136,0,1,1,1,2,9,10400,9.2496576,30000,0
610175102,2022,61,51,2601,0,1,0,1,3,12,38000,10.545368,33343.332,1
610190102,2022,61,46,2116,1,1,0,1,3,12,40000,10.59666,16480,1
610195103,2022,61,36,1296,0,1,1,1,5,16,84000,11.338584,33533.332,1
610208103,2022,61,40,1600,1,1,1,1,3,12,68400,11.133142,14640,1
610212601,2022,61,27,729,0,1,1,1,3,12,50000,10.819798,21800,0
610213103,2022,61,52,2704,1,1,0,1,2,9,36000,10.491302,20400,1
610217101,2022,61,54,2916,1,1,1,1,2,9,48000,10.778977,18333.334,1
610220101,2022,61,49,2401,1,1,1,1,1,6,64000,11.066654,42270,1
610221101,2022,61,46,2116,1,1,1,1,0,0,36000,10.491302,5500,1
610227102,2022,61,50,2500,0,0,1,1,0,0,6500,8.7797117,14950,1
610231101,2022,61,50,2500,1,1,1,1,3,12,24000,10.085851,12500,1
610235101,2022,61,42,1764,0,1,1,1,4,15,20000,9.9035378,16666.666,1
610250101,2022,61,53,2809,0,1,0,1,3,12,8000,8.9873219,72000,0
610256102,2022,61,48,2304,1,1,0,1,4,15,72000,11.184435,50000,1
610264103,2022,61,50,2500,0,1,0,1,0,0,18000,9.7981825,39133.332,1
610267101,2022,61,48,2304,1,1,0,1,5,16,72000,11.184435,42800,1
610296101,2022,61,49,2401,0,1,0,1,4,15,51600,10.851296,64000,1
610305102,2022,61,48,2304,0,1,0,1,2,9,6000,8.6996813,34000,1
610324101,2022,61,58,3364,1,1,1,1,1,6,50000,10.819798,34316.668,1
610355102,2022,61,52,2704,0,1,1,1,2,9,36000,10.491302,35532.5,1
610370103,2022,61,43,1849,1,1,1,1,4,15,49200,10.803669,16200,1
330083103,2022,33,33,1089,1,1,1,1,4,15,68500,11.134604,35333.332,1
330096103,2022,33,43,1849,1,1,1,1,3,12,90000,11.407576,38000,1
139751504,2022,13,35,1225,1,1,1,1,2,9,50000,10.819798,50000,1
130087102,2022,13,49,2401,1,1,1,1,2,9,40000,10.59666,26687.5,1
340368105,2022,31,34,1156,1,1,1,1,2,9,10000,9.2104406,16666.666,1
340283104,2022,34,29,841,1,0,0,1,6,19,280000,12.542548,280000,1
340380104,2022,34,28,784,1,0,1,1,5,16,80000,11.289794,100000,1
611037651,2022,41,30,900,1,1,1,1,5,16,65000,11.082158,47500,1
411681103,2022,41,40,1600,1,1,1,1,5,16,60000,11.002116,40000,1
130911107,2022,13,34,1156,0,1,1,1,2,9,7000,8.8538084,14742.857,1
420267103,2022,33,38,1444,1,1,1,1,3,12,150000,11.918397,83333.336,1
140146107,2022,14,28,784,1,0,1,1,5,16,65000,11.082158,65000,1
140220106,2022,12,27,729,1,1,1,1,3,12,220000,12.301388,100333.34,1
370220104,2022,37,32,1024,0,1,1,1,5,16,80000,11.289794,80000,1
370300104,2022,37,34,1156,1,0,1,1,1,6,80000,11.289794,84000,1
611739701,2022,33,33,1089,1,1,0,1,6,19,450000,13.017005,450000,1
430451104,2022,43,28,784,0,1,1,1,5,16,48000,10.778977,40000,1
370477104,2022,44,24,576,1,0,0,1,5,16,0,0,30000,1
430545109,2022,43,25,625,0,0,1,1,4,15,40800,10.616462,41250,1
140735103,2022,14,27,729,1,1,1,1,4,15,50000,10.819798,42500,1
440261109,2022,44,23,529,0,0,1,0,4,15,10000,9.2104406,10000,0
500251105,2022,33,30,900,0,1,1,1,4,15,132400,11.793591,20400,1
440356104,2022,44,34,1156,1,0,1,0,2,9,42000,10.645449,200000,1
440394105,2022,44,28,784,1,0,1,1,3,12,60000,11.002116,63000,1
130254103,2022,13,37,1369,0,1,0,1,5,16,95000,11.461642,55000,1
440916103,2022,44,24,576,0,0,1,1,5,16,75200,11.22792,68100,1
410826103,2022,41,28,784,0,1,1,1,1,6,62000,11.034905,50000,1
411200103,2022,44,29,841,0,1,1,1,2,9,75000,11.225257,75000,1
411210105,2022,41,38,1444,0,1,1,1,3,12,24000,10.085851,12500,1
210164103,2022,21,30,900,0,1,1,0,4,15,40000,10.59666,43333.332,1
441810104,2022,44,35,1225,0,1,1,1,1,6,46700,10.751521,14033.333,1
411638105,2022,11,23,529,0,0,1,1,4,15,211450,12.261748,138450,1
450021103,2022,45,27,729,0,1,1,1,5,16,70000,11.156265,75500,0
210801103,2022,32,22,484,0,0,1,1,4,15,49000,10.799596,73000,1
430250103,2022,43,34,1156,1,1,1,1,3,12,120000,11.695255,40000,1
430389102,2022,43,58,3364,1,1,0,1,2,9,60000,11.002116,60000,1
211404103,2022,21,28,784,0,0,1,0,5,16,66000,11.097425,50000,1
430414103,2022,33,23,529,1,0,1,1,3,12,80000,11.289794,80082,1
211492104,2022,21,25,625,1,0,1,1,4,15,100000,11.512936,120000,1
211951103,2022,21,30,900,1,1,1,1,4,15,30000,10.308986,20000,1
220070104,2022,22,50,2500,0,1,1,1,1,6,15000,9.6158724,21500,1
440619103,2022,44,22,484,0,0,1,1,4,15,9000,9.1050911,10000,1
510179104,2022,31,46,2116,0,0,1,1,2,9,70000,11.156265,35250,1
520039102,2022,31,24,576,0,0,1,1,3,12,50000,10.819798,70000,1
520421101,2022,52,57,3249,1,1,1,1,1,6,42000,10.645449,21000,1
441261101,2022,33,51,2601,1,1,1,1,2,9,100000,11.512936,100000,1
441295104,2022,44,28,784,0,1,1,0,3,12,60000,11.002116,116000,0
230606103,2022,45,29,841,1,0,0,0,5,16,40000,10.59666,45000,1
441576106,2022,44,31,961,0,0,1,1,3,12,60000,11.002116,60160,1
610276103,2022,61,49,2401,0,0,0,1,2,9,26000,10.165891,62000,1
450110103,2022,45,25,625,0,1,1,1,5,16,67500,11.119898,70000,1
450199106,2022,33,26,676,0,0,1,1,5,16,110000,11.608245,105000,1
450219104,2022,44,24,576,0,0,1,1,2,9,45000,10.71444,45000,1
450361104,2022,45,24,576,0,0,1,1,2,9,10000,9.2104406,10000,0
340317104,2022,33,51,2601,1,0,1,1,1,6,76500,11.245059,80050,1
510249106,2022,35,25,625,1,0,1,1,3,12,90000,11.407576,90006,1
510255103,2022,51,26,676,0,0,1,0,3,12,32000,10.373523,150000,1
510337106,2022,51,24,576,0,0,1,1,5,16,50000,10.819798,65000,1
520045102,2022,33,57,3249,1,1,1,1,2,9,50000,10.819798,60000,1
520198102,2022,52,45,2025,1,0,1,1,1,6,42000,10.645449,14122,1
311926101,2022,31,50,2500,1,1,1,1,2,9,48000,10.778977,33333.332,1
621260105,2022,31,21,441,0,0,1,1,2,9,50000,10.819798,50000,1
530143104,2022,53,21,441,1,0,1,1,3,12,16000,9.6804066,50000,1
621323104,2022,62,53,2809,0,1,1,1,3,12,30000,10.308986,25000,1
621707103,2022,62,28,784,0,0,0,1,5,16,60000,11.002116,72500,1
330094104,2022,33,27,729,0,1,1,1,3,12,40000,10.59666,25000,1
330313104,2022,33,43,1849,1,1,0,1,2,9,62000,11.034905,32750,1
340095501,2022,34,33,1089,0,1,1,1,5,16,80000,11.289794,40500,1
350076104,2022,51,25,625,1,1,1,1,2,9,36000,10.491302,26666.666,1
140013102,2022,14,62,3844,1,1,1,1,3,12,18000,9.7981825,36950,1
619166651,2022,51,33,1089,1,1,0,1,6,19,134000,11.805602,80000,1
130463553,2022,13,31,961,0,1,1,1,3,12,35200,10.46883,48000,1
610105103,2022,61,24,576,1,0,1,1,4,15,160000,11.982935,160000,1
110075103,2022,41,50,2500,1,1,1,1,2,9,5000,8.5173931,20000,1
370277105,2022,37,30,900,1,1,1,1,5,16,70000,11.156265,53333.332,1
610367103,2022,61,33,1089,1,0,0,0,3,12,25000,10.126671,278000,1
411168103,2022,42,26,676,1,1,1,1,3,12,52000,10.859018,24500,1
620004103,2022,62,37,1369,1,1,1,1,4,15,50000,10.819798,11428.571,1
620007103,2022,62,31,961,1,1,0,1,4,15,15000,9.6158724,12000,1
620008101,2022,62,37,1369,1,1,1,1,5,16,48000,10.778977,21666.666,1
620009103,2022,62,40,1600,1,1,1,1,3,12,24000,10.085851,10333.333,1
620012101,2022,62,55,3025,1,1,0,1,2,9,30000,10.308986,21420,1
620014101,2022,62,40,1600,1,1,0,1,2,9,83800,11.3362,13585.714,1
620020103,2022,62,38,1444,1,1,0,1,5,16,53600,10.889323,13571.429,1
